4543599878	5	4052	b53f201679
4543600334	5	4002	551c72361b
4543601060	5	4057	b900448eaf
4543603730	3	2393	04d00e6de2
4543604467	5	4010	78f0e95266
4543605395	5	4058	660cddd432
4543605523	5	4059	625ed4d857
4543607659	5	4069	c524fe97b8
4543609393	5	4009	0bfd76579f
4543609768	5	4037	bb6c024526
4543611224	5	4036	459763be0d
4543612177	5	4029	1988871b93
4543612589	5	4048	5687b581b0
4543612799	5	4041	131329d81c
4543612812	5	4003	b808ca89a8
4543613526	5	4018	8d090e03de
4543614227	5	4004	aa4486c047
4543614542	5	4046	c8ddfe6c81
4543614947	5	4007	13ea85e820
4543614966	5	4011	3e5a89680a
4543617527	5	4070	e8c0245584
4543617553	5	4058	b66ecc0166
4543618647	5	4024	fcaa4b9e3a
4543619371	5	4040	2c33bb267f
4543619976	5	4061	30ee769517
4543620180	5	4001	5c4a51f018
4543620323	5	4048	2406596eab
4543620928	5	4049	a38891dde7
4543620985	5	4038	f30f7a0909
4543621382	5	4045	ce049a951f
4543621615	5	4033	3a78f41643
4543623426	5	4025	65c0ae2b16
4543624298	5	4036	f7165ef5a4
4543628421	5	4045	cebf414a94
4543628684	5	4017	f27dcd4825
4543630518	5	4066	02ea617d72
4543631960	5	4068	9b06fc21fd
4543632563	5	4014	82629ffbc0
4543638927	5	4036	08d2597f57
4543639097	5	4072	5647be73dd
4543639433	5	4031	72214489d6
4543647867	5	4065	189f08f379
4543648005	5	4007	d6677a280f
4543648149	5	4042	a98f58e5d6
4543649281	3	2716	c1a31f064c
4543649371	5	4039	fa1358e9ca
4543649820	5	4004	2ea169dd13
4543650387	5	4055	fb581b90db
4543652422	5	4030	53660530e2
4543652787	3	2755	286b8542ea
4543653430	5	4018	3405c29e60
4543653877	5	4058	74ef5157ed
4543656008	5	4035	788532664b
4543656092	5	4002	6a61d4676e
4543657907	5	4043	efb6bc42e3
4543659625	5	4001	9a13bb2043
4543660580	5	4046	f28a9eda25
4543660936	5	4061	8fa5a0534a
4543660960	5	4013	4e9d5d4b8e
4543661032	3	2690	4b245093b4
4543661634	5	4003	06300f10f9
4543663261	5	4071	4ee7954234
4543663727	5	4005	54fe036aac
4543666330	5	4046	a404d80cb7
4543667645	5	4039	169c89acd9
4543668312	5	4047	153b5ce691
4543669880	5	4030	0d127fe9d4
4543670668	5	4061	4534e4e899
4543671817	5	4024	1834c082a8
4543672192	5	4019	b93960a61d
4543672302	3	2792	492a70d096
4543672609	5	4028	43d1d67b5b
4543672777	5	4029	d1cee4b933
4543675522	3	2621	2fdfdc6fdf
4543675956	5	4017	779447239f
4543676450	5	4067	c77700578b
4543677700	5	4069	560a4a1dd9
4543679255	5	4001	ce99225307
4543680183	5	4045	9e4b9a1f90
4543680736	5	4069	cd74c1f552
4543682055	5	4037	9c6d4f1e68
4543682426	5	4028	c6467b8d67
4543683157	5	4055	1dc7080aa3
4543684166	5	4018	e169e4c66f
4543687017	5	4069	7958ec376e
4543687063	5	4026	16ea34266a
4543687195	5	4049	d7966bcbea
4543687334	5	4054	4afb6f110b
4543687397	5	4052	8e9d690891
4543687551	5	4071	27e801e433
4543688563	5	4010	45f913ef9f
4543689025	5	4065	f504419a65
4543689265	5	4004	1e1538ced9
4543689675	3	2669	3098b66aab
4543689709	3	2443	847611a6c7
4543690077	5	4003	0b76a3ba6a
4543690913	5	4002	4904433547
4543693483	5	4067	c85f172ef4
4543694095	5	4037	84d1f27d33
4543695417	5	4025	4783f36564
4543695849	5	4059	329c871506
4543696637	5	4036	1b37047c19
4543697732	5	4037	e121789031
4543698309	3	2636	1f930441c0
4543699273	5	4038	e51a6b8b1c
4543699761	5	4055	8a0169b4d8
4543701347	5	4038	1f1a5b296f
4543701850	5	4028	069d32d485
4543704078	5	4012	e770629e53
4543704654	5	4015	aa2c38bed1
4543706633	5	4013	628c66e086
4543707641	5	4027	495734b1ff
4543708166	5	4012	8fa9f12a6b
4543708278	5	4006	07c5f2ff27
4543709720	5	4035	4a69ae635e
4543711442	5	4065	e13ba2f099
4543711795	5	4037	261cfb9053
4543712140	5	4005	0a29d88be0
4543712214	5	4031	d5e0e14560
4543712715	5	4064	b7ed5ee680
4543715497	5	4051	8ce5c2cf1a
4543716547	5	4024	f8d096bd65
4543719289	5	4035	2b6f3e1e8d
4543719891	3	2003	9440769cde
4543719957	5	4024	66fd38a5d7
4543720089	5	4071	ae1b23d5ba
4543720096	5	4064	3e88a7c61f
4543721146	5	4018	e8bc0f461f
4543723332	5	4044	5311fd1e46
4543723986	5	4059	abaeb5a1f0
4543725274	5	4068	a11a42a378
4543725304	5	4040	35a91d4399
4543726801	5	4048	ec329972f3
4543727807	5	4003	9e650b9cc3
4543729739	5	4027	8c0f6b7cfd
4543730494	5	4056	f2f14c538a
4543730882	5	4014	2a8bedaa6a
4543732078	5	4032	6b4cc76eda
4543733068	5	4011	6fc0c57fb2
4543733252	5	4034	7375fa2131
4543733502	5	4053	802d9fccce
4543733541	5	4021	a137dcf28b
4543734108	5	4050	5b9cd347db
4543737027	5	4003	eb5ce24a0d
4543738596	5	4072	e08324beea
4543740596	5	4024	23e777bec2
4543741403	5	4025	2c0c4b427a
4543741476	5	4006	5408ac68f4
4543741978	5	4028	e55fd73fff
4543742236	5	4007	bb7762fd6d
4543742502	5	4021	265fe7f4c8
4543743461	5	4065	0610d6d7b8
4543743721	5	4051	3094f8cc1a
4543743851	5	4009	d2b5525d64
4543744335	5	4049	6f084e0172
4543744596	5	4024	c390f193af
4543744962	5	4045	ff0605a413
4543745051	5	4028	36123de9b2
4543746989	5	4015	dbd16beb18
4543747051	5	4039	ccc7c924c8
4543747338	5	4020	2fc113ba6d
4543748348	5	4065	f25cff92c7
4543749568	5	4022	aeb482aff5
4543750106	5	4028	7a8db08b1d
4543750804	5	4018	9f93e02dd5
4543751506	5	4002	e92dbdcbc5
4543751598	5	4041	9ab8e5c487
4543751994	5	4016	7e07ce48bf
4543753674	5	4009	29672fb2a1
4543753832	5	4046	5093368df8
4543754426	5	4066	889a17ef08
4543755398	5	4027	d7718e6e44
4543755702	5	4067	830cd6798e
4543756474	3	2727	0446ca4a6f
4543756646	5	4019	892067c89a
4543759454	3	2786	a74756f6dd
4543759868	5	4019	7d89f0b695
4543763170	5	4056	9a8ddda5b4
4543763509	5	4014	060edff439
4543763618	5	4061	3cfabb4b20
4543763696	5	4068	e0e31d5521
4543764108	5	4013	9c9b63b99a
4543765017	5	4018	81e575cb60
4543767112	5	4021	a89a312535
4543767974	5	4053	a969ef9508
4543768086	5	4046	2623e3aaae
4543768380	3	2739	10cb421fc0
4543768472	5	4035	00e88c9688
4543768890	5	4031	0e2d5a2fc1
4543769532	5	4049	c6371676eb
4543770410	5	4068	2defd55bae
4543771411	5	4044	a928a39636
4543771588	5	4019	4211523d9f
4543773044	5	4026	076b6904c0
4543773214	5	4069	41f74357e2
4543775072	5	4038	2bd5874094
4543776608	5	4037	6aa1bd755b
4543777228	5	4032	09e6e12d75
4543780251	5	4021	d56c0107bb
4543781851	5	4042	aef0f084d3
4543785098	5	4019	d83ac6b635
4543785848	5	4037	0bf889c5c4
4543786528	5	4030	dfebf78b31
4543787559	5	4071	b93c2e509a
4543787868	5	4018	662c1d53fa
4543787985	5	4031	5e9d824532
4543790418	5	4004	669466bac2
4543790575	5	4045	41fe219913
4543791084	5	4063	09b5f96749
4543792680	5	4010	b2fd6b176d
4543792694	5	4061	f9ed75c0ca
4543792800	5	4018	310ec09331
4543792882	5	4053	e247990d69
4543792948	5	4048	f364cf6fe8
4543793976	5	4061	299d6c9d39
4543794643	5	4021	c20e0ea0d2
4543794936	5	4066	3bcbe924f8
4543795145	5	4050	14d25a8c30
4543795548	5	4054	2b63da944e
4543795722	5	4035	2f9db038ab
4543795752	5	4046	5bb38558ce
4543796088	5	4038	5970416fcc
4543796436	5	4036	3019060a17
4543796472	5	4058	b1c6376a39
4543797647	5	4068	ab0178f504
4543797888	5	4035	8947f84ae3
4543799290	5	4027	fd391aa85b
4543799682	5	4006	5d6465d572
4543800161	5	4024	1774bbe099
4543800248	3	2173	f1a32e7292
4543800478	5	4009	7d97263d51
4543801615	5	4015	f269ed85e8
4543801941	5	4012	fe6de4b307
4543802042	5	4058	919906618a
4543802198	5	4057	8ca39327a8
4543802676	5	4069	e50571fea5
4543803791	5	4053	45d1885974
4543803792	5	4012	434def3e19
4543804266	5	4069	1287245bd5
4543805024	5	4004	cb299fd3f6
4543805859	5	4017	97c39d4c75
4543806460	5	4045	d45586c0e7
4543807084	5	4046	4904c40a30
4543808730	3	2760	da87640f3c
4543808824	3	2760	fe4fee2c83
4543809005	5	4017	2abd535ba3
4543809266	5	4023	14660411fa
4543811706	5	4020	548c718ec1
4543811766	5	4009	3b26736657
4543811990	5	4051	e5d46cdf03
4543812064	5	4027	4954d41176
4543812208	5	4011	a64d45c767
4543813076	5	4039	c3360de2d9
4543815295	5	4022	38528570e5
4543815311	5	4026	d7ca87f2f9
4543817289	5	4070	0070ac7d27
4543821126	5	4052	394984e1a1
4543821525	5	4003	d6e3ed1159
4543822532	5	4013	9784b3c77e
4543822612	3	2776	a2ddd31331
4543822784	5	4052	df46052886
4543822799	3	2776	9145a17abf
4543823298	5	4056	9ed13277a1
4543823619	5	4024	450e841d1b
4543825317	5	4056	b869a6155c
4543825482	5	4052	5e9c3bae0d
4543825577	5	4055	504d09f7d6
4543826213	5	4013	326a805037
4543826472	5	4029	88d1dce26d
4543826476	5	4018	4aaa368c16
4543826772	5	4047	506517e20c
4543827369	5	4007	9510233131
4543827742	5	4004	608808f112
4543828248	5	4025	fb890f82db
4543828280	5	4043	e5ea9be164
4543831071	5	4038	848569ae9f
4543832881	5	4041	1c4c2d64b8
4543833059	5	4053	6c9cd5d13f
4543834972	5	4018	8def9f83b8
4543835135	5	4045	276a6c33f5
4543835932	5	4069	e7cae8734b
4543837376	5	4011	bf784ff15f
4543838450	5	4006	30e51704dc
4543838666	5	4021	b5981ba3c7
4543845213	5	4060	a7fdb23907
4543847543	5	4062	63dc53f146
4543848444	5	4013	98ae390fa8
4543849293	5	4064	b4dff9d896
4543849824	5	4041	fbd42188a3
4543851376	3	2774	52b393f24d
4543851489	5	4003	8e8105d4e1
4543852618	5	4062	751e061218
4543853824	5	4032	85324fa9e3
4543854744	5	4060	171f22b3ef
4543854987	5	4021	bdd055a1b1
4543856118	5	4060	4acdfd6f22
4543857813	5	4008	3044c9d025
4543857991	5	4065	2e122529b8
4543859055	5	4061	e0be699142
4543861228	3	2766	4f2cd96f2d
4543864034	5	4065	879030e42b
4543865775	5	4035	9dc5267639
4543866242	5	4061	d6311209bd
4543866589	5	4002	77ee0f4b1d
4543867900	5	4052	91d76e858b
4543868391	5	4023	7ba4833ee1
4543869772	5	4031	a76398eba2
4543871607	5	4045	633169bb79
4543872784	5	4054	c7e561e5dd
4543873177	5	4056	e939b759e0
4543874735	5	4042	8bf970f082
4543879934	3	2248	b317feea2a
4543882496	5	4034	e2140f6183
4543884456	5	4047	7ff5b92c4d
4543885645	5	4053	cd4ba9c9be
4543886805	5	4007	13c35c2dff
4543888987	5	4020	cac753699c
4543889696	3	2461	aeb15e93c3
4543891572	5	4065	e0a04b07bd
4543891613	5	4037	4a2249b924
4543894232	5	4047	d05d071d4a
4543894569	5	4012	d94c8d7211
4543899318	5	4070	c110015ab4
4543899399	5	4003	3d0f2b103e
4543900616	5	4071	0b38d59118
4543902678	5	4071	beda76a693
4543903150	5	4029	bb5878726a
4543904231	5	4036	7a2d929ed1
4543914056	5	4064	b06aaccde1
4543915198	5	4022	7996418961
4543915415	5	4029	a532037806
4543916218	5	4063	ec8bdf1d12
4543920143	5	4065	9612b20f2c
4543920809	5	4039	a98be72de9
4543923599	5	4045	d7b573c65e
4543923647	5	4007	40e1ff974d
4543924020	5	4062	1b95c14d87
4543925582	3	2680	64dcbf5a37
4543925602	5	4058	4ecef251a7
4543926612	5	4014	a6dae9af01
4543926744	5	4025	d5019808cc
4543930683	5	4054	7d59d3d0aa
4543930832	5	4001	02b902e040
4543931386	3	2123	1840f48807
4543932423	5	4023	24b5f58204
4543933199	5	4030	082e8ee5d9
4543934277	5	4001	28538da1a2
4543936409	5	4047	ac46e09ff2
4543938965	5	4047	3b5d9e1d02
4543939974	5	4069	5b0ff12580
4543940460	5	4015	14619e785b
4543942675	5	4048	6a31732840
4543944993	5	4023	1b466cb177
4543945029	5	4026	1eca1e14ed
4543946078	5	4068	b4f826fcb0
4543946432	5	4041	aeaae63c79
4543948002	3	2530	de65d213a1
4543948187	5	4026	360ae4f198
4543948631	5	4060	bd8daed8e2
4543949237	5	4028	36c048010c
4543950498	5	4015	c4ae0e25be
4543950580	5	4048	9b9d45888f
4543952015	5	4053	e9f30dea43
4543952313	5	4005	02da76de02
4543952761	5	4022	6e26a95ca2
4543954315	5	4024	b9c1cd2d95
4543954863	5	4057	07a11c8921
4543958814	5	4022	51a13b9c51
4543958956	5	4050	b22272e620
4543959649	5	4018	b3f099a9e7
4543961655	5	4071	a74a2fdfa0
4543961698	5	4016	f82d32cb4c
4543961702	5	4038	aa8f492d0c
4543961708	5	4007	435b6412dd
4543964369	5	4037	c8f30c50b1
4543964553	5	4002	6161737c80
4543964611	5	4017	62e97dc4ab
4543964693	5	4002	367b254493
4543966087	5	4054	ae21ed4ebf
4543966917	5	4028	59f986c39c
4543967270	5	4070	346cb1278c
4543970799	5	4013	6f23330da2
4543970947	5	4041	3bd5885c80
4543972140	3	2263	4335e6f701
4543972530	5	4068	5cb396b19b
4543972754	5	4066	d8cb4820f8
4543972881	5	4009	0ec9a85eff
4543974251	5	4033	28993af37c
4543975677	5	4023	3244dc0826
4543977072	5	4064	909ab16187
4543977405	5	4068	f40f88b8f5
4543979268	5	4064	494a0d19a9
4543979672	5	4062	b86173277d
4543979995	5	4005	7de5fe8688
4543981604	5	4034	363fc8d1a8
4543983205	5	4043	28d4c23b05
4543983937	5	4014	93fc63a437
4543984904	5	4065	a6ffb3efc5
4543988011	5	4024	1060fc2c73
4543988558	5	4072	a77c3396f5
4543988889	5	4053	2459534af7
4543989773	5	4012	c55f9f9850
4543990429	5	4003	655759ecdc
4543991177	3	2552	66ba77c8c5
4543991470	5	4021	126a69cc08
4543991526	5	4045	3e02026923
4543992828	5	4045	8b8ff02b05
4543993534	5	4071	7e540d341c
4543993809	5	4068	d3b8825735
4543997092	5	4045	180df3fbc1
4543997191	5	4008	54c697714d
4543997449	5	4056	2a5e8aac31
4543997895	5	4047	da05cf48cf
4543998409	5	4050	952d582556
4543999697	5	4035	bfcf3c1f47
4543999873	5	4046	6b8497796b
4544000609	5	4033	7b4b7dd636
4544001118	5	4014	1173a519d8
4544002478	5	4052	506c173cb9
4544002972	5	4014	6489812de1
4544003017	5	4068	0b6daf46cb
4544003367	5	4010	c4d909944b
4544003377	5	4026	24d56c140a
4544005404	5	4026	9d59014155
4544006628	5	4002	df74de79e9
4544008288	5	4065	8bb1c81b5d
4544008583	5	4060	2c708ff248
4544014739	5	4046	d030770f1d
4544015789	5	4049	d1b21d83ac
4544015887	5	4032	9f4e3a08ce
4544017463	5	4003	d7ecb7b1f9
4544018827	5	4012	266ebc780b
4544019223	5	4040	2f03e55dd4
4544026400	5	4009	acec1b1bb6
4544027816	5	4072	15d124f24e
4544028257	5	4037	c6a72a9ed2
4544030429	5	4013	a5031cae8d
4544030897	5	4018	cba6c70d73
4544032936	5	4070	46c6c20915
4544033118	1	14	123bcaeab5
4544034235	5	4038	61ffcc4e9f
4544036959	5	4041	afabce7703
4544037682	5	4037	296330bf85
4544041065	5	4015	a13f70f45a
4544041591	1	208	a48878889f
4544042891	5	4044	f58299344e
4544044299	5	4006	746bdccc98
4544046759	5	4043	b0a5e40e6e
4544050926	5	4044	3075d8bbb1
4544051708	5	4028	ba74d9dcea
4544054362	5	4026	257664d7b2
4544055197	5	4067	20b8e6a627
4544055779	5	4065	34affa048d
4544059582	5	4045	6f1cfd66d1
4544059948	5	4033	a722450478
4544062170	5	4054	b228f7d503
4544062911	5	4028	40731ed2de
4544062928	5	4054	b6d287feb5
4544063732	5	4055	d72cfd3e4f
4544064131	5	4008	14cfa37cd4
4544069723	5	4028	e5dc8bf1cb
4544072521	5	4054	351b7991ba
4544078763	5	4051	aebefae262
4544080675	5	4003	1be86b0de2
4544085702	5	4033	5ec3259d5a
4544086056	5	4020	f9699659b8
4544086741	5	4015	8d67e12562
4544088903	5	4010	fab9fa35fe
4544089527	5	4011	09c7bc8a78
4544089800	5	4043	10fed2923e
4544090635	5	4049	8b51e53e14
4544091157	3	2743	8b0ab1d348
4544092382	5	4017	42b4c8193c
4544092468	5	4017	5616532578
4544093902	3	2804	24368902d9
4544094017	5	4058	4ab8700240
4544094030	5	4037	26ab4281d6
4544094068	5	4054	9a0ff78ba5
4544094328	5	4068	194f448655
4544096093	5	4002	74ef0dc535
4544097328	5	4042	aed3543567
4544097425	5	4056	0f0581d03a
4544102130	1	41	a14d389f53
4544103342	5	4064	d9452ee6c5
4544105763	5	4063	a625a26dcd
4544107218	5	4044	7cce749e3c
4544108413	5	4039	1c664a2af7
4544109214	5	4033	4531fdac03
4544109858	5	4026	43d82dbf72
4544111544	5	4020	0626d336db
4544111546	5	4025	0812215bce
4544111954	5	4048	3d01678f68
4544112128	5	4065	687f08cd10
4544112698	5	4009	3fdab2b588
4544113019	5	4068	1f552d4269
4544113163	5	4026	97866a8bab
4544113186	5	4026	79a0d9dc06
4544113303	5	4035	06278e73c8
4544113390	5	4046	190ddf087e
4544113754	5	4057	fb265775fc
4544120067	5	4039	681e66c635
4544120263	5	4044	0a49a906df
4544120989	5	4024	3350f36483
4544120999	5	4028	3d8da3c6d1
4544126397	5	4009	a09d02fe8c
4544128581	5	4015	41a82f1178
4544130793	5	4012	a7e73eef3d
4544133017	5	4021	f08cc7cdaa
4544135029	5	4004	73fe0b69e9
4544136585	5	4026	d2d2c9660a
4544136989	5	4043	da78c88df4
4544137039	5	4062	3b0c4a72c7
4544138892	5	4017	697379dfea
4544141410	5	4064	f2b879f9a4
4544142092	5	4067	eb43fd4f1c
4544142517	5	4040	079887d6b0
4544144217	5	4025	1b47e179ef
4544144873	5	4019	376600563f
4544145125	5	4017	92ae2a4311
4544145403	3	2107	24db9a3d84
4544148093	5	4006	8e09474c3f
4544148287	5	4031	04b10f5b45
4544148865	5	4016	43fbe0710d
4544150019	5	4035	77f1e97202
4544150471	5	4036	6aac4b5cc8
4544151859	5	4061	2ae109f7e6
4544153016	5	4032	62262a9439
4544155826	5	4038	10ddeec1b1
4544157128	5	4062	f71656dcb8
4544157207	5	4045	7acb5998a0
4544158158	5	4040	d3d02ac5ef
4544158634	5	4016	87d92cfca1
4544159011	3	2521	89a4cf153d
4544159429	5	4003	e1b826ca79
4544159447	5	4026	00cb87f052
4544159635	5	4063	3e3fb306a4
4544159841	5	4019	d6486ff09b
4544160368	5	4012	29a8f4c33c
4544163490	5	4044	60e196fa4d
4544164369	5	4035	910b73412f
4544164864	5	4025	4a3577f91a
4544166109	5	4033	a15a45b0a7
4544168336	5	4022	3b22b7e0e3
4544170350	5	4068	463ab2a10a
4544171821	5	4027	24d21d92e0
4544172401	5	4015	9d6ace1b3f
4544176399	1	14	d9b64d7146
4544176624	5	4017	038b01f5ed
4544178202	5	4013	07fb94c41c
4544180128	5	4019	f778deb77b
4544180196	5	4014	b9afdf585b
4544180742	5	4003	35d5f3b65b
4544182068	5	4028	43d7f09cdc
4544185601	5	4070	6a1b12134f
4544185946	5	4026	2c80e326c3
4544186363	5	4064	4668aae3a1
4544187112	5	4054	9339c54523
4544187356	5	4042	fce97228c9
4544188115	5	4042	eea64680f2
4544188583	5	4030	a39b2e3eca
4544191613	5	4055	7df4480c7f
4544191677	5	4012	d3ceb6429a
4544191759	5	4009	92bda595d5
4544191827	5	4010	459437777f
4544192088	5	4064	7c052824b3
4544192285	5	4060	63390d227c
4544193305	5	4043	126f8343f4
4544193651	5	4056	bbf005d0da
4544193699	5	4005	66733281b1
4544193789	5	4058	a277aba920
4544194152	5	4001	79d0dab4b5
4544194207	5	4046	0ce18e4f6f
4544194965	5	4061	70abbf3e43
4544197773	5	4029	44f462a60e
4544198985	5	4047	7323d2a2ca
4544199924	5	4026	f3a85ac5a8
4544201112	5	4027	27b9c3b6ba
4544205458	5	4058	2cf1384654
4544206865	5	4032	38133f5350
4544207374	3	2742	aff422cb8d
4544208046	5	4062	ef0ff79d90
4544209443	5	4029	88c362a4dd
4544210349	5	4009	5b600e9438
4544210712	5	4050	22285ed9bd
4544212189	5	4029	45fa6eb991
4544215065	5	4002	eb24c6fc01
4544215536	5	4071	bfff91fe80
4544215550	5	4014	101659bfc6
4544215662	5	4014	1e641b3489
4544216516	5	4010	37d52c5525
4544216680	5	4013	3aa99e619c
4544216844	5	4027	d4c29f9e56
4544218863	5	4040	72722645bf
4544220070	5	4052	a8626e0974
4544220194	5	4005	21b2355a7c
4544220356	5	4032	fbb9e51d47
4544221152	5	4034	8c8fcd48b5
4544221578	5	4070	32ffbfdca2
4544222013	5	4037	13aea177c9
4544223065	5	4022	82029d981d
4544223426	5	4048	da5cd5e202
4544224340	5	4037	7768a16981
4544225761	5	4011	011631c230
4544226710	5	4061	76ed9a6fb2
4544226997	5	4065	71f5a92de3
4544228683	5	4016	5b267346d6
4544229166	5	4058	3fbb3ffff0
4544231399	5	4009	030be74afb
4544233808	5	4030	7dae3f3998
4544236080	3	2528	8faa19b6a7
4544237220	5	4023	f7f35f939d
4544238252	5	4057	39e2efff47
4544238436	5	4011	a4199ecb80
4544240272	5	4065	274461c25e
4544241190	5	4049	3a19f30619
4544241695	5	4072	60e4611dd8
4544246502	5	4035	e3825d50c1
4544247033	5	4050	5cffe7a247
4544247163	5	4049	9ceb9eb248
4544247773	5	4034	f5271c1865
4544249056	5	4012	4c3f275cb1
4544249527	5	4031	6c7b547a68
4544250251	5	4056	03a87e6a21
4544253498	5	4005	9cd2d9789c
4544256401	3	2531	75f98f42df
4544256848	5	4002	84c9eee78a
4544257044	5	4002	1d76deb984
4544257124	5	4020	cd9bd53bda
4544257400	5	4007	db05fd13c1
4544257592	5	4024	a73d1e6fe5
4544258028	5	4016	3813aa675f
4544258313	5	4070	d858348efd
4544258437	5	4009	f43bfa5a36
4544260412	3	2659	c82db41e88
4544260473	5	4018	a9697dd434
4544260805	5	4028	113f000149
4544261356	5	4004	3078e2e93b
4544261747	5	4028	133c03e84f
4544263192	3	2474	bf4e8a7fcc
4544263973	5	4011	55abcc5fab
4544264968	5	4003	de2f2ef873
4544265996	5	4019	0858a827c1
4544266126	5	4024	13c0fbd22a
4544266660	5	4009	05df23b6ee
4544266948	5	4016	6519c62c5c
4544267677	5	4042	dc3214aa7b
4544268732	5	4021	9ac8a73669
4544269281	5	4011	b6cbdf9a0b
4544269388	5	4037	499af636d4
4544270519	5	4063	2b1450b6a9
4544273868	5	4039	78a0bc9cde
4544275824	5	4035	dbfaa679ef
4544275968	5	4063	0a3df5d5d9
4544277022	5	4058	0686bb1a60
4544277824	5	4006	cd9346cb89
4544278234	5	4057	ae4969ec7b
4544279583	5	4064	6358b72b95
4544280180	5	4017	1a403cbe0c
4544280711	5	4051	c3a5fcdfa5
4544281056	3	2769	5a863ee6b9
4544282355	5	4046	0c632b779d
4544285165	5	4026	78aaa90347
4544285890	5	4009	10aaf1e7e7
4544286117	5	4056	92f60f762e
4544286467	5	4047	6d80cb8378
4544287370	5	4063	204e0b94f5
4544287726	5	4013	310b9a4f7f
4544287757	5	4027	ceffd8c099
4544288487	5	4050	d06f27cec8
4544289130	5	4039	1ab179a66b
4544289525	5	4032	402ab8cbb2
4544290128	5	4053	be13c020e4
4544292730	5	4062	88a9ffffd7
4544293994	3	2666	d5c9c9a35b
4544295806	5	4047	df7f4535f6
4544296792	5	4015	eb389d6a52
4544298379	5	4071	ccd4043f58
4544298682	3	2795	79674d82d1
4544298958	5	4015	4783076a7f
4544302823	5	4055	9ce3b1347d
4544303058	5	4064	ee836d6d55
4544303532	5	4039	cb4765ec03
4544303701	5	4050	1c316e5804
4544304586	5	4021	9cdd35f34b
4544305810	5	4044	c3f91575e3
4544307237	5	4055	693f7bd6af
4544307679	5	4044	d772720331
4544310266	5	4056	906fe031c8
4544311776	5	4060	d96ce01bae
4544314616	5	4049	be128a1187
4544314883	5	4020	212ecdffcd
4544316011	3	2700	b164becdd6
4544316512	5	4024	0acc62b589
4544317449	5	4063	cffeaf3770
4544317556	5	4021	2bfe91d153
